date,PP,PGP,CRUDE,ret_PP,ret_PGP,ret_CRUDE,resid_PP,score_demand,score_overall,score_price_outlook,score_supply,index_demand,index_overall,index_price_outlook,index_supply,index_hybrid
2024-04-30,7577.5,7577.5,84.39409117265181,0.0165666940502635,0.0165666940502635,0.0484210269912903,0.0161197297273249,0.0411917082624999,0.6,0.9803336,-0.353917975,-9.228533890483426,5.599999999999997,25.213798504494555,11.615753510456557,8.30025453111692
2024-05-31,7602.5,7602.5,78.6213642467152,0.0032938106195619,0.0032938106195619,-0.0708539170921795,0.011723408350358,-0.5432905225,0.3,0.62017736,-0.39170388,-9.771824412983426,5.899999999999997,25.833975864494555,11.224049630456555,8.29655027049192
2024-06-30,7663.0,7663.0,78.69842127749794,0.0079264114188841,0.0079264114188841,0.0009796229595453,0.0080702794127815,-0.254430280575,0.6,0.730593,-0.43499831,-10.026254693558426,6.4999999999999964,26.564568864494557,10.789051320456556,8.45684137284817
2024-07-31,7626.75,7626.75,80.48136381669478,-0.004741747631046,-0.004741747631046,0.0224025570245629,-0.006233847331775,-0.449699858545,0.6,0.811535735,-0.41530595,-10.475954552103426,7.099999999999996,27.376104599494557,10.373745370456556,8.59347385446192
2024-08-31,7563.75,7563.75,75.4336367520419,-0.0082947054028252,-0.0082947054028252,-0.0647723659344645,0.0008397488234018,-0.38725931085625,-0.4,0.3631193153,-0.39879961,-10.863213862959675,6.699999999999996,27.739223914794557,9.974945760456556,8.387738953072859
2024-09-30,7445.8,7445.8,69.37249946594238,-0.0157169839236992,-0.0157169839236992,-0.0837627586230276,-0.0083513331322826,-0.3862944905,0.4,0.69165528,-0.41020489,-11.249508353459674,7.099999999999996,28.430879194794556,9.564740870456555,8.46152792794786
2024-10-31,7487.0,7487.0,71.5617383873981,0.005518068217853,0.005518068217853,0.0310700233875707,0.0021729119272419,-0.4749556269330725,-0.6,0.685980665,-0.38344671,-11.724463980392748,6.4999999999999964,29.116859859794552,9.181294160456558,8.26842250996459
2024-11-30,7442.0,7442.0,69.5439998626709,-0.0060285533241177,-0.0060285533241177,-0.0286009072683599,-0.0006959940814476,-0.4285363712854499,0.4,0.06103867055515,-0.455615223,-12.153000351678196,6.899999999999997,29.1778985303497,8.725678937456557,8.162644279032016
2024-12-31,7411.8,7411.8,69.69761912027995,-0.0040663051357459,-0.0040663051357459,0.0022065144180078,-0.0004149475371268,-0.40793460812455,-0.6,0.3170610975,-0.363229325,-12.560934959802749,6.299999999999997,29.494959627849703,8.362449612456556,7.899118570125877
2025-01-31,7320.5,7320.5,75.0980951218378,-0.0123946931372849,-0.0123946931372849,0.0746290356722525,-0.0168552572352078,0.0671649779999999,-0.2,0.7492771,-0.418597785,-12.493769981802748,6.099999999999997,30.244236727849703,7.943851827456555,7.948579643375877
2025-02-28,7342.25,7342.25,71.20894743266858,0.0029667035109248,0.0029667035109248,-0.0531767171805537,0.0114547322980929,-0.17266417066414,0.6,0.745995745,-0.3507382,-12.666434152466888,6.699999999999997,30.9902324728497,7.593113627456555,8.15422798695984
2025-03-31,7287.0,7287.0,67.93952469598679,-0.0075533964741794,-0.0075533964741794,-0.047000509941582,-0.0020388849122075,-0.1181873777945,0.6,0.171038103094148,-0.450866968,-12.784621530261388,7.299999999999996,31.16127057594385,7.142246659456555,8.204723926284753
2025-04-30,,,,,,,,-0.3785069859218817,-0.6,0.895450175,-0.32779569,-13.16312851618327,6.699999999999997,32.05672075094385,6.814450969456555,8.102010801054284
2025-05-31,,,,,,,,-0.1392087705769362,0.7,0.260908175,-0.352648115,-13.302337286760206,7.399999999999997,32.31762892594385,6.461802854456555,8.21927362341005
2025-06-30,,,,,,,,-0.1823257810365749,0.2,0.3290112227920485,-0.375026185,-13.48466306779678,7.599999999999997,32.6466401487359,6.086776669456555,8.212188437598918
2025-07-31,,,,,,,,-0.465910127058445,0.7,0.730664385,-0.38275887,-13.950573194855226,8.299999999999997,33.377304533735895,5.704017799456555,8.357687284584305
2025-08-31,,,,,,,,-0.439590467282,0.7,0.341917679587,-0.37698756,-14.390163662137226,8.999999999999996,33.719222213322894,5.327030239456555,8.414022197660554
2025-09-30,,,,,,,,-0.59258105487,0.3,0.675067075,-0.38945332,-14.982744717007224,9.299999999999995,34.394289288322895,4.937576919456554,8.412280372693056
2025-10-31,,,,,,,,-0.494204624,0.4,0.173202805166,-0.46806259,-15.476949341007224,9.699999999999998,34.567492093488895,4.469514329456555,8.315014270484555
